TIME, UY_3
0.754825, 7.815609223E-02
0.755825, 7.816040946E-02
0.756825, 7.81647222E-02
0.757825, 7.816903044E-02
0.758825, 7.817333421E-02
0.759825, 7.817763352E-02
0.760825, 7.818192839E-02
0.761825, 7.818621883E-02
0.762825, 7.819050485E-02
0.763825, 7.819478648E-02
0.764825, 7.819906372E-02
0.765825, 7.820333659E-02
0.766825, 7.82076051E-02
0.767825, 7.821186928E-02
0.768825, 7.821612913E-02
0.769825, 7.822038467E-02
0.770825, 7.822463591E-02
0.771825, 7.822888287E-02
0.772825, 7.823312557E-02
0.773825, 7.8237364E-02
0.774825, 7.82415982E-02
0.775825, 7.824582817E-02
0.776825, 7.825005393E-02
0.777825, 7.82542755E-02
0.778825, 7.825849288E-02
0.779825, 7.826270608E-02
0.780825, 7.826691514E-02
0.781825, 7.827112004E-02
0.782825, 7.827532083E-02
0.783825, 7.827951749E-02
0.784825, 7.828371005E-02
0.785825, 7.828789853E-02
0.786825, 7.829208293E-02
0.787825, 7.829626327E-02
0.788825, 7.830043955E-02
0.789825, 7.830461181E-02
0.790825, 7.830878004E-02
0.791825, 7.831294426E-02
0.792825, 7.831710449E-02
0.793825, 7.832126074E-02
0.794825, 7.832541301E-02
0.795825, 7.832956133E-02
0.796825, 7.83337057E-02
0.797825, 7.833784614E-02
0.798825, 7.834198267E-02
0.799825, 7.834611528E-02
0.800825, 7.835024401E-02
0.801825, 7.835436885E-02
0.802825, 7.835848982E-02
0.803825, 7.836260694E-02
0.804825, 7.836672021E-02
0.805825, 7.837082966E-02
0.806825, 7.837493528E-02
0.807825, 7.83790371E-02
0.808825, 7.838313512E-02
0.809825, 7.838722936E-02
0.810825, 7.839131983E-02
0.811825, 7.839540654E-02
0.812825, 7.83994895E-02
0.813825, 7.840356873E-02
0.814825, 7.840764424E-02
0.815825, 7.841171604E-02
0.816825, 7.841578413E-02
0.817825, 7.841984854E-02
0.818825, 7.842390928E-02
0.819825, 7.842796635E-02
0.820825, 7.843201976E-02
0.821825, 7.843606954E-02
0.822825, 7.844011568E-02
0.823825, 7.844415821E-02
0.824825, 7.844819713E-02
0.825825, 7.845223246E-02
0.826825, 7.84562642E-02
0.827825, 7.846029237E-02
0.828825, 7.846431697E-02
0.829825, 7.846833803E-02
0.830825, 7.847235554E-02
0.831825, 7.847636953E-02
0.832825, 7.848038E-02
0.833825, 7.848438696E-02
0.834825, 7.848839043E-02
0.835825, 7.849239041E-02
0.836825, 7.849638692E-02
0.837825, 7.850037996E-02
0.838825, 7.850436955E-02
0.839825, 7.85083557E-02
0.840825, 7.851233842E-02
0.841825, 7.851631772E-02
0.842825, 7.85202936E-02
0.843825, 7.852426609E-02
0.844825, 7.852823519E-02
0.845825, 7.853220091E-02
0.846825, 7.853616326E-02
0.847825, 7.854012225E-02
0.848825, 7.854407789E-02
0.849825, 7.85480302E-02
0.850825, 7.855197918E-02
0.851825, 7.855592484E-02
0.852825, 7.855986719E-02
0.853825, 7.856380625E-02
0.854825, 7.856774202E-02
0.855825, 7.857167451E-02
0.856825, 7.857560374E-02
