TIME, UX_2, FX_4, FY_5, FY_6,Displacement,Load,Reaction,,,
0.744483333,7.81E-03,-370202.488,-19869.8359,-19040.0134,7.81,38909.85,370202.49,,,
0.74515,7.82E-03,-370533.995,-19887.6165,-19057.0756,7.82,38944.69,370534.00,,,
0.745816667,7.82E-03,-370865.503,-19905.3972,-19074.1378,7.82,38979.54,370865.50,,,
0.746483333,7.83E-03,-371197.01,-19923.1778,-19091.2,7.83,39014.38,371197.01,,,
0.74715,7.84E-03,-371528.517,-19940.9584,-19108.2622,7.84,39049.22,371528.52,,,
0.747816667,7.85E-03,-371860.024,-19958.739,-19125.3245,7.85,39084.06,371860.02,,,
0.748483333,7.86E-03,-372191.532,-19976.5196,-19142.3867,7.86,39118.91,372191.53,,,
0.74915,7.86E-03,-372523.039,-19994.3002,-19159.4489,7.86,39153.75,372523.04,,,
0.749816667,7.87E-03,-372854.546,-20012.0808,-19176.5111,7.87,39188.59,372854.55,,,
0.750483333,7.88E-03,-373186.054,-20029.8614,-19193.5734,7.88,39223.43,373186.05,,,
0.75115,7.89E-03,-373517.561,-20047.642,-19210.6356,7.89,39258.28,373517.56,,,
0.751816667,7.90E-03,-373849.068,-20065.4225,-19227.6978,7.90,39293.12,373849.07,,,
0.752483333,7.90E-03,-374180.576,-20083.2031,-19244.7601,7.90,39327.96,374180.58,,,
0.75315,7.91E-03,-374512.083,-20100.9837,-19261.8223,7.91,39362.81,374512.08,,,
0.753816667,7.92E-03,-374843.59,-20118.7642,-19278.8846,7.92,39397.65,374843.59,,,
0.754483333,7.93E-03,-375175.097,-20136.5448,-19295.9469,7.93,39432.49,375175.10,,,
0.75515,7.94E-03,-375506.605,-20154.3253,-19313.0091,7.94,39467.33,375506.61,,,
0.755816667,7.94E-03,-375838.112,-20172.1059,-19330.0714,7.94,39502.18,375838.11,,,
0.756483333,7.95E-03,-376169.619,-20189.8864,-19347.1337,7.95,39537.02,376169.62,,,
0.75715,7.96E-03,-376501.127,-20207.667,-19364.196,7.96,39571.86,376501.13,,,
0.757816667,7.97E-03,-376832.634,-20225.4475,-19381.2583,7.97,39606.71,376832.63,,,
0.758483333,7.98E-03,-377164.141,-20243.228,-19398.3206,7.98,39641.55,377164.14,,,
0.75915,7.98E-03,-377495.649,-20261.0086,-19415.3829,7.98,39676.39,377495.65,,,
0.759816667,7.99E-03,-377827.156,-20278.7891,-19432.4452,7.99,39711.23,377827.16,,,
0.760483333,8.00E-03,-378158.663,-20296.5696,-19449.5075,8.00,39746.08,378158.66,,,
0.76115,8.01E-03,-378490.17,-20314.3501,-19466.5698,8.01,39780.92,378490.17,,,
0.761816667,8.02E-03,-378821.678,-20332.1306,-19483.6321,8.02,39815.76,378821.68,,,
0.762483333,8.02E-03,-379153.185,-20349.9111,-19500.6944,8.02,39850.61,379153.19,,,
0.76315,8.03E-03,-379484.692,-20367.6916,-19517.7568,8.03,39885.45,379484.69,,,
0.763816667,8.04E-03,-379816.2,-20385.4721,-19534.8191,8.04,39920.29,379816.20,,,
0.764483333,8.05E-03,-380147.707,-20403.2526,-19551.8814,8.05,39955.13,380147.71,,,
0.76515,8.06E-03,-380479.214,-20421.033,-19568.9438,8.06,39989.98,380479.21,,,
0.765816667,8.06E-03,-380810.722,-20438.8135,-19586.0061,8.06,40024.82,380810.72,,,
0.766483333,8.07E-03,-381142.229,-20456.594,-19603.0685,8.07,40059.66,381142.23,,,
0.76715,8.08E-03,-381473.736,-20474.3744,-19620.1308,8.08,40094.51,381473.74,,,
0.767816667,8.09E-03,-381805.243,-20492.1549,-19637.1932,8.09,40129.35,381805.24,,,
0.768483333,8.10E-03,-382136.751,-20509.9354,-19654.2556,8.10,40164.19,382136.75,,,
0.76915,8.10E-03,-382468.258,-20527.7158,-19671.3179,8.10,40199.03,382468.26,,,
0.769816667,8.11E-03,-382799.765,-20545.4962,-19688.3803,8.11,40233.88,382799.77,,,
0.770483333,8.12E-03,-383131.273,-20563.2767,-19705.4427,8.12,40268.72,383131.27,,,
0.77115,8.13E-03,-383462.78,-20581.0571,-19722.5051,8.13,40303.56,383462.78,,,
0.771816667,8.14E-03,-383794.287,-20598.8376,-19739.5675,8.14,40338.41,383794.29,,,
0.772483333,8.14E-03,-384125.795,-20616.618,-19756.6299,8.14,40373.25,384125.80,,,
0.77315,8.15E-03,-384457.302,-20634.3984,-19773.6923,8.15,40408.09,384457.30,,,
0.773816667,8.16E-03,-384788.809,-20652.1788,-19790.7547,8.16,40442.93,384788.81,,,
0.774483333,8.17E-03,-385120.316,-20669.9592,-19807.8171,8.17,40477.78,385120.32,,,
0.77515,8.18E-03,-385451.824,-20687.7396,-19824.8795,8.18,40512.62,385451.82,,,
0.775816667,8.18E-03,-385783.331,-20705.52,-19841.9419,8.18,40547.46,385783.33,,,
0.776483333,8.19E-03,-386114.838,-20723.3004,-19859.0043,8.19,40582.30,386114.84,,,
0.77715,8.20E-03,-386446.346,-20741.0808,-19876.0668,8.20,40617.15,386446.35,,,
0.777816667,8.21E-03,-386777.853,-20758.8612,-19893.1292,8.21,40651.99,386777.85,,,
0.778483333,8.22E-03,-387109.36,-20776.6416,-19910.1916,8.22,40686.83,387109.36,,,
0.77915,8.22E-03,-387440.867,-20794.422,-19927.2541,8.22,40721.68,387440.87,,,
0.779816667,8.23E-03,-387772.375,-20812.2023,-19944.3165,8.23,40756.52,387772.38,,,
0.780483333,8.24E-03,-388103.882,-20829.9827,-19961.379,8.24,40791.36,388103.88,,,
0.78115,8.25E-03,-388435.389,-20847.7631,-19978.4414,8.25,40826.20,388435.39,,,
0.781816667,8.26E-03,-388766.897,-20865.5434,-19995.5039,8.26,40861.05,388766.90,,,
0.782483333,8.26E-03,-389098.404,-20883.3238,-20012.5664,8.26,40895.89,389098.40,,,
0.78315,8.27E-03,-389429.911,-20901.1041,-20029.6288,8.27,40930.73,389429.91,,,
0.783816667,8.28E-03,-389761.419,-20918.8845,-20046.6913,8.28,40965.58,389761.42,,,
0.784483333,8.29E-03,-390092.926,-20936.6648,-20063.7538,8.29,41000.42,390092.93,,,
0.78515,8.30E-03,-390424.433,-20954.4452,-20080.8163,8.30,41035.26,390424.43,,,
0.785816667,8.30E-03,-390755.94,-20972.2255,-20097.8788,8.30,41070.10,390755.94,,,
0.786483333,8.31E-03,-391087.448,-20990.0058,-20114.9412,8.31,41104.95,391087.45,,,
0.78715,8.32E-03,-391418.955,-21007.7861,-20132.0037,8.32,41139.79,391418.96,,,
0.787816667,8.33E-03,-391750.462,-21025.5665,-20149.0663,8.33,41174.63,391750.46,,,
0.788483333,8.34E-03,-392081.97,-21043.3468,-20166.1288,8.34,41209.48,392081.97,,,
0.78915,8.34E-03,-392413.477,-21061.1271,-20183.1913,8.34,41244.32,392413.48,,,
0.789816667,8.35E-03,-392744.984,-21078.9074,-20200.2538,8.35,41279.16,392744.98,,,
0.790483333,8.36E-03,-393076.492,-21096.6877,-20217.3163,8.36,41314.00,393076.49,,,
0.79115,8.37E-03,-393407.999,-21114.468,-20234.3788,8.37,41348.85,393408.00,,,
0.791816667,8.38E-03,-393739.506,-21132.2483,-20251.4414,8.38,41383.69,393739.51,,,
0.792483333,8.38E-03,-394071.013,-21150.0286,-20268.5039,8.38,41418.53,394071.01,,,
0.79315,8.39E-03,-394402.521,-21167.8088,-20285.5664,8.39,41453.38,394402.52,,,
0.793816667,8.40E-03,-394734.028,-21185.5891,-20302.629,8.40,41488.22,394734.03,,,
0.794483333,8.41E-03,-395065.535,-21203.3694,-20319.6915,8.41,41523.06,395065.54,,,
0.79515,8.42E-03,-395397.043,-21221.1496,-20336.7541,8.42,41557.90,395397.04,,,
0.795816667,8.42E-03,-395728.55,-21238.9299,-20353.8167,8.42,41592.75,395728.55,,,
0.796483333,8.43E-03,-396060.057,-21256.7102,-20370.8792,8.43,41627.59,396060.06,,,
0.79715,8.44E-03,-396391.565,-21274.4904,-20387.9418,8.44,41662.43,396391.57,,,
0.797816667,8.45E-03,-396723.072,-21292.2707,-20405.0044,8.45,41697.28,396723.07,,,
0.798483333,8.46E-03,-397054.579,-21310.0509,-20422.0669,8.46,41732.12,397054.58,,,
0.79915,8.46E-03,-397386.086,-21327.8312,-20439.1295,8.46,41766.96,397386.09,,,
0.799816667,8.47E-03,-397717.594,-21345.6114,-20456.1921,8.47,41801.80,397717.59,,,
0.800483333,8.48E-03,-398049.101,-21363.3916,-20473.2547,8.48,41836.65,398049.10,,,
0.80115,8.49E-03,-398380.608,-21381.1718,-20490.3173,8.49,41871.49,398380.61,,,
0.801816667,8.50E-03,-398712.116,-21398.9521,-20507.3799,8.50,41906.33,398712.12,,,
0.802483333,8.50E-03,-399043.623,-21416.7323,-20524.4425,8.50,41941.17,399043.62,,,
0.80315,8.51E-03,-399375.13,-21434.5125,-20541.5051,8.51,41976.02,399375.13,,,
0.803816667,8.52E-03,-399706.638,-21452.2927,-20558.5677,8.52,42010.86,399706.64,,,
0.804483333,8.53E-03,-400038.145,-21470.0729,-20575.6303,8.53,42045.70,400038.15,,,
0.80515,8.54E-03,-400369.652,-21487.8531,-20592.693,8.54,42080.55,400369.65,,,
0.805816667,8.54E-03,-400701.159,-21505.6333,-20609.7556,8.54,42115.39,400701.16,,,
0.806483333,8.55E-03,-401032.667,-21523.4135,-20626.8182,8.55,42150.23,401032.67,,,
0.80715,8.56E-03,-401364.174,-21541.1937,-20643.8809,8.56,42185.07,401364.17,,,
0.807816667,8.57E-03,-401695.681,-21558.9739,-20660.9435,8.57,42219.92,401695.68,,,
0.808483333,8.58E-03,-402027.189,-21576.754,-20678.0061,8.58,42254.76,402027.19,,,
0.80915,8.58E-03,-402358.696,-21594.5342,-20695.0688,8.58,42289.60,402358.70,,,
0.809816667,8.59E-03,-402690.203,-21612.3144,-20712.1314,8.59,42324.45,402690.20,,,
0.810483333,8.60E-03,-403021.711,-21630.0945,-20729.1941,8.60,42359.29,403021.71,,,
0.81115,8.61E-03,-403353.218,-21647.8747,-20746.2568,8.61,42394.13,403353.22,,,
0.811816667,8.62E-03,-403684.725,-21665.6548,-20763.3194,8.62,42428.97,403684.73,,,
0.812483333,8.62E-03,-404016.232,-21683.435,-20780.3821,8.62,42463.82,404016.23,,,
0.81315,8.63E-03,-404347.74,-21701.2151,-20797.4448,8.63,42498.66,404347.74,,,
0.813816667,8.64E-03,-404679.247,-21718.9953,-20814.5075,8.64,42533.50,404679.25,,,
0.814483333,8.65E-03,-405010.754,-21736.7754,-20831.5701,8.65,42568.35,405010.75,,,
0.81515,8.66E-03,-405342.262,-21754.5555,-20848.6328,8.66,42603.19,405342.26,,,
0.815816667,8.66E-03,-405673.769,-21772.3357,-20865.6955,8.66,42638.03,405673.77,,,
0.816483333,8.67E-03,-406005.276,-21790.1158,-20882.7582,8.67,42672.87,406005.28,,,
0.81715,8.68E-03,-406336.784,-21807.8959,-20899.8209,8.68,42707.72,406336.78,,,
0.817816667,8.69E-03,-406668.291,-21825.676,-20916.8836,8.69,42742.56,406668.29,,,
0.818483333,8.70E-03,-406999.798,-21843.4561,-20933.9464,8.70,42777.40,406999.80,,,
0.81915,8.70E-03,-407331.305,-21861.2362,-20951.0091,8.70,42812.25,407331.31,,,
0.819816667,8.71E-03,-407662.813,-21879.0163,-20968.0718,8.71,42847.09,407662.81,,,
0.820483333,8.72E-03,-407994.32,-21896.7964,-20985.1345,8.72,42881.93,407994.32,,,
0.82115,8.73E-03,-408325.827,-21914.5765,-21002.1972,8.73,42916.77,408325.83,,,
0.821816667,8.74E-03,-408657.335,-21932.3566,-21019.26,8.74,42951.62,408657.34,,,
0.822483333,8.75E-03,-408988.842,-21950.1367,-21036.3227,8.75,42986.46,408988.84,,,
0.82315,8.75E-03,-409320.349,-21967.9168,-21053.3855,8.75,43021.30,409320.35,,,
0.823816667,8.76E-03,-409651.856,-21985.6969,-21070.4482,8.76,43056.15,409651.86,,,
0.824483333,8.77E-03,-409983.364,-22003.4769,-21087.511,8.77,43090.99,409983.36,,,
0.82515,8.78E-03,-410314.871,-22021.257,-21104.5737,8.78,43125.83,410314.87,,,
0.825816667,8.79E-03,-410646.378,-22039.037,-21121.6365,8.79,43160.67,410646.38,,,
0.826483333,8.79E-03,-410977.886,-22056.8171,-21138.6992,8.79,43195.52,410977.89,,,
0.82715,8.80E-03,-411309.393,-22074.5972,-21155.762,8.80,43230.36,411309.39,,,
0.827816667,8.81E-03,-411640.9,-22092.3772,-21172.8248,8.81,43265.20,411640.90,,,
0.828483333,8.82E-03,-411972.408,-22110.1573,-21189.8875,8.82,43300.04,411972.41,,,
0.82915,8.83E-03,-412303.915,-22127.9373,-21206.9503,8.83,43334.89,412303.92,,,
0.829816667,8.83E-03,-412635.422,-22145.7173,-21224.0131,8.83,43369.73,412635.42,,,
0.830483333,8.84E-03,-412966.929,-22163.4974,-21241.0759,8.84,43404.57,412966.93,,,
0.83115,8.85E-03,-413298.437,-22181.2774,-21258.1387,8.85,43439.42,413298.44,,,
0.831816667,8.86E-03,-413629.944,-22199.0574,-21275.2015,8.86,43474.26,413629.94,,,
0.832483333,8.87E-03,-413961.451,-22216.8374,-21292.2643,8.87,43509.10,413961.45,,,
0.83315,8.87E-03,-414292.959,-22234.6174,-21309.3271,8.87,43543.94,414292.96,,,
0.833816667,8.88E-03,-414624.466,-22252.3974,-21326.3899,8.88,43578.79,414624.47,,,
0.834483333,8.89E-03,-414955.973,-22270.1775,-21343.4527,8.89,43613.63,414955.97,,,
0.83515,8.90E-03,-415287.481,-22287.9575,-21360.5156,8.90,43648.47,415287.48,,,
0.835816667,8.91E-03,-415618.988,-22305.7375,-21377.5784,8.91,43683.32,415618.99,,,
0.836483333,8.91E-03,-415950.495,-22323.5174,-21394.6412,8.91,43718.16,415950.50,,,
0.83715,8.92E-03,-416282.002,-22341.2974,-21411.704,8.92,43753.00,416282.00,,,
0.837816667,8.93E-03,-416613.51,-22359.0774,-21428.7669,8.93,43787.84,416613.51,,,
0.838483333,8.94E-03,-416945.017,-22376.8574,-21445.8297,8.94,43822.69,416945.02,,,
0.83915,8.95E-03,-417276.524,-22394.6374,-21462.8926,8.95,43857.53,417276.52,,,
0.839816667,8.95E-03,-417608.032,-22412.4173,-21479.9554,8.95,43892.37,417608.03,,,
0.840483333,8.96E-03,-417939.539,-22430.1973,-21497.0183,8.96,43927.22,417939.54,,,
0.84115,8.97E-03,-418271.046,-22447.9773,-21514.0811,8.97,43962.06,418271.05,,,
0.841816667,8.98E-03,-418602.554,-22465.7572,-21531.144,8.98,43996.90,418602.55,,,
0.842483333,8.99E-03,-418934.061,-22483.5372,-21548.2069,8.99,44031.74,418934.06,,,
0.84315,8.99E-03,-419265.568,-22501.3171,-21565.2697,8.99,44066.59,419265.57,,,
0.843816667,9.00E-03,-419597.075,-22519.0971,-21582.3326,9.00,44101.43,419597.08,,,
0.844483333,9.01E-03,-419928.583,-22536.877,-21599.3955,9.01,44136.27,419928.58,,,
0.84515,9.02E-03,-420260.09,-22554.657,-21616.4584,9.02,44171.12,420260.09,,,
0.845816667,9.03E-03,-420591.597,-22572.4369,-21633.5213,9.03,44205.96,420591.60,,,
0.846483333,9.03E-03,-420923.105,-22590.2168,-21650.5841,9.03,44240.80,420923.11,,,
0.84715,9.04E-03,-421254.612,-22607.9968,-21667.647,9.04,44275.64,421254.61,,,
0.847816667,9.05E-03,-421586.119,-22625.7767,-21684.7099,9.05,44310.49,421586.12,,,
0.848483333,9.06E-03,-421917.627,-22643.5566,-21701.7728,9.06,44345.33,421917.63,,,
0.84915,9.07E-03,-422249.134,-22661.3365,-21718.8358,9.07,44380.17,422249.13,,,
0.849816667,9.07E-03,-422580.641,-22679.1164,-21735.8987,9.07,44415.02,422580.64,,,
0.850483333,9.08E-03,-422912.148,-22696.8963,-21752.9616,9.08,44449.86,422912.15,,,
0.85115,9.09E-03,-423243.656,-22714.6762,-21770.0245,9.09,44484.70,423243.66,,,
0.851816667,9.10E-03,-423575.163,-22732.4561,-21787.0874,9.10,44519.54,423575.16,,,
0.852483333,9.11E-03,-423906.67,-22750.236,-21804.1504,9.11,44554.39,423906.67,,,
0.85315,9.11E-03,-424238.178,-22768.0159,-21821.2133,9.11,44589.23,424238.18,,,
0.853816667,9.12E-03,-424569.685,-22785.7958,-21838.2762,9.12,44624.07,424569.69,,,
0.854483333,9.13E-03,-424901.192,-22803.5757,-21855.3392,9.13,44658.91,424901.19,,,
0.85515,9.14E-03,-425232.7,-22821.3555,-21872.4021,9.14,44693.76,425232.70,,,
0.855816667,9.15E-03,-425564.207,-22839.1354,-21889.4651,9.15,44728.60,425564.21,,,
0.856483333,9.16E-03,-425895.714,-22856.9153,-21906.528,9.16,44763.44,425895.71,,,
0.85715,9.16E-03,-426227.221,-22874.6951,-21923.591,9.16,44798.29,426227.22,,,
0.857816667,9.17E-03,-426558.729,-22892.475,-21940.6539,9.17,44833.13,426558.73,,,
0.858483333,9.18E-03,-426890.236,-22910.2548,-21957.7169,9.18,44867.97,426890.24,,,
0.85915,9.19E-03,-427221.743,-22928.0347,-21974.7799,9.19,44902.81,427221.74,,,
0.859816667,9.20E-03,-427553.251,-22945.8145,-21991.8429,9.20,44937.66,427553.25,,,
0.860483333,9.20E-03,-427884.758,-22963.5944,-22008.9058,9.20,44972.50,427884.76,,,
0.86115,9.21E-03,-428216.265,-22981.3742,-22025.9688,9.21,45007.34,428216.27,,,
0.861816667,9.22E-03,-428547.773,-22999.154,-22043.0318,9.22,45042.19,428547.77,,,
0.862483333,9.23E-03,-428879.28,-23016.9339,-22060.0948,9.23,45077.03,428879.28,,,
0.86315,9.24E-03,-429210.787,-23034.7137,-22077.1578,9.24,45111.87,429210.79,,,
0.863816667,9.24E-03,-429542.294,-23052.4935,-22094.2208,9.24,45146.71,429542.29,,,
0.864483333,9.25E-03,-429873.802,-23070.2733,-22111.2838,9.25,45181.56,429873.80,,,
0.86515,9.26E-03,-430205.309,-23088.0532,-22128.3468,9.26,45216.40,430205.31,,,
0.865816667,9.27E-03,-430536.816,-23105.833,-22145.4098,9.27,45251.24,430536.82,,,
0.866483333,9.28E-03,-430868.324,-23123.6128,-22162.4728,9.28,45286.09,430868.32,,,
0.86715,9.28E-03,-431199.831,-23141.3926,-22179.5358,9.28,45320.93,431199.83,,,
0.867816667,9.29E-03,-431531.338,-23159.1724,-22196.5989,9.29,45355.77,431531.34,,,
0.868483333,9.30E-03,-431862.845,-23176.9522,-22213.6619,9.30,45390.61,431862.85,,,
0.86915,9.31E-03,-432194.353,-23194.732,-22230.7249,9.31,45425.46,432194.35,,,
0.869816667,9.32E-03,-432525.86,-23212.5117,-22247.788,9.32,45460.30,432525.86,,,
0.870483333,9.32E-03,-432857.367,-23230.2915,-22264.851,9.32,45495.14,432857.37,,,
0.87115,9.33E-03,-433188.875,-23248.0713,-22281.9141,9.33,45529.99,433188.88,,,
0.871816667,9.34E-03,-433520.382,-23265.8511,-22298.9771,9.34,45564.83,433520.38,,,
0.872483333,9.35E-03,-433851.889,-23283.6308,-22316.0402,9.35,45599.67,433851.89,,,
0.87315,9.36E-03,-434183.397,-23301.4106,-22333.1032,9.36,45634.51,434183.40,,,
0.873816667,9.36E-03,-434514.904,-23319.1904,-22350.1663,9.36,45669.36,434514.90,,,
0.874483333,9.37E-03,-434846.411,-23336.9701,-22367.2293,9.37,45704.20,434846.41,,,
0.87515,9.38E-03,-435177.918,-23354.7499,-22384.2924,9.38,45739.04,435177.92,,,
0.875816667,9.39E-03,-435509.426,-23372.5296,-22401.3555,9.39,45773.89,435509.43,,,
0.876483333,9.40E-03,-435840.933,-23390.3094,-22418.4185,9.40,45808.73,435840.93,,,
0.87715,9.40E-03,-436172.44,-23408.0891,-22435.4816,9.40,45843.57,436172.44,,,
0.877816667,9.41E-03,-436503.948,-23425.8688,-22452.5447,9.41,45878.41,436503.95,,,
0.878483333,9.42E-03,-436835.455,-23443.6486,-22469.6078,9.42,45913.26,436835.46,,,
0.87915,9.43E-03,-437166.962,-23461.4283,-22486.6709,9.43,45948.10,437166.96,,,
0.879816667,9.44E-03,-437498.47,-23479.208,-22503.734,9.44,45982.94,437498.47,,,
0.880483333,9.44E-03,-437829.977,-23496.9878,-22520.7971,9.44,46017.78,437829.98,,,
0.88115,9.45E-03,-438161.484,-23514.7675,-22537.8602,9.45,46052.63,438161.48,,,
0.881816667,9.46E-03,-438492.991,-23532.5472,-22554.9233,9.46,46087.47,438492.99,,,
0.882483333,9.47E-03,-438824.499,-23550.3269,-22571.9864,9.47,46122.31,438824.50,,,
0.88315,9.48E-03,-439156.006,-23568.1066,-22589.0495,9.48,46157.16,439156.01,,,
0.883816667,9.49E-03,-439487.513,-23585.8863,-22606.1126,9.49,46192.00,439487.51,,,
0.884483333,9.49E-03,-439819.021,-23603.666,-22623.1758,9.49,46226.84,439819.02,,,
0.88515,9.50E-03,-440150.528,-23621.4457,-22640.2389,9.50,46261.68,440150.53,,,
0.885816667,9.51E-03,-440482.035,-23639.2254,-22657.302,9.51,46296.53,440482.04,,,
0.886483333,9.52E-03,-440813.543,-23657.0051,-22674.3652,9.52,46331.37,440813.54,,,
0.88715,9.53E-03,-441145.05,-23674.7848,-22691.4283,9.53,46366.21,441145.05,,,
0.887816667,9.53E-03,-441476.557,-23692.5644,-22708.4914,9.53,46401.06,441476.56,,,
0.888483333,9.54E-03,-441808.064,-23710.3441,-22725.5546,9.54,46435.90,441808.06,,,
0.88915,9.55E-03,-442139.572,-23728.1238,-22742.6177,9.55,46470.74,442139.57,,,
0.889816667,9.56E-03,-442471.079,-23745.9034,-22759.6809,9.56,46505.58,442471.08,,,
0.890483333,9.57E-03,-442802.586,-23763.6831,-22776.7441,9.57,46540.43,442802.59,,,
0.89115,9.57E-03,-443134.094,-23781.4628,-22793.8072,9.57,46575.27,443134.09,,,
0.891816667,9.58E-03,-443465.601,-23799.2424,-22810.8704,9.58,46610.11,443465.60,,,
0.892483333,9.59E-03,-443797.108,-23817.0221,-22827.9336,9.59,46644.96,443797.11,,,
0.89315,9.60E-03,-444128.616,-23834.8017,-22844.9967,9.60,46679.80,444128.62,,,
0.893816667,9.61E-03,-444460.123,-23852.5814,-22862.0599,9.61,46714.64,444460.12,,,
0.894483333,9.61E-03,-444791.63,-23870.361,-22879.1231,9.61,46749.48,444791.63,,,
0.89515,9.62E-03,-445123.137,-23888.1406,-22896.1863,9.62,46784.33,445123.14,,,
0.895816667,9.63E-03,-445454.645,-23905.9203,-22913.2495,9.63,46819.17,445454.65,,,
0.896483333,9.64E-03,-445786.152,-23923.6999,-22930.3127,9.64,46854.01,445786.15,,,
0.89715,9.65E-03,-446117.659,-23941.4795,-22947.3759,9.65,46888.86,446117.66,,,
0.897816667,9.65E-03,-446449.167,-23959.2591,-22964.4391,9.65,46923.70,446449.17,,,
0.898483333,9.66E-03,-446780.674,-23977.0387,-22981.5023,9.66,46958.54,446780.67,,,
0.89915,9.67E-03,-447112.181,-23994.8184,-22998.5655,9.67,46993.38,447112.18,,,
0.899816667,9.68E-03,-447443.689,-24012.598,-23015.6287,9.68,47028.23,447443.69,,,
0.900483333,9.69E-03,-447775.196,-24030.3776,-23032.6919,9.69,47063.07,447775.20,,,
0.90115,9.69E-03,-448106.703,-24048.1572,-23049.7551,9.69,47097.91,448106.70,,,
0.901816667,9.70E-03,-448438.21,-24065.9368,-23066.8183,9.70,47132.76,448438.21,,,
0.902483333,9.71E-03,-448769.718,-24083.7164,-23083.8816,9.71,47167.60,448769.72,,,
0.90315,9.72E-03,-449101.225,-24101.496,-23100.9448,9.72,47202.44,449101.23,,,
0.903816667,9.73E-03,-449432.732,-24119.2755,-23118.008,9.73,47237.28,449432.73,,,
0.904483333,9.74E-03,-449764.24,-24137.0551,-23135.0713,9.74,47272.13,449764.24,,,
0.90515,9.74E-03,-450095.747,-24154.8347,-23152.1345,9.74,47306.97,450095.75,,,
0.905816667,9.75E-03,-450427.254,-24172.6143,-23169.1978,9.75,47341.81,450427.25,,,
0.906483333,9.76E-03,-450758.762,-24190.3938,-23186.261,9.76,47376.65,450758.76,,,
0.90715,9.77E-03,-451090.269,-24208.1734,-23203.3243,9.77,47411.50,451090.27,,,
0.907816667,9.78E-03,-451421.776,-24225.953,-23220.3875,9.78,47446.34,451421.78,,,
0.908483333,9.78E-03,-451753.283,-24243.7325,-23237.4508,9.78,47481.18,451753.28,,,
0.90915,9.79E-03,-452084.791,-24261.5121,-23254.5141,9.79,47516.03,452084.79,,,
0.909816667,9.80E-03,-452416.298,-24279.2916,-23271.5773,9.80,47550.87,452416.30,,,
0.910483333,9.81E-03,-452747.805,-24297.0712,-23288.6406,9.81,47585.71,452747.81,,,
0.91115,9.82E-03,-453079.313,-24314.8507,-23305.7039,9.82,47620.55,453079.31,,,
0.911816667,9.82E-03,-453410.82,-24332.6303,-23322.7672,9.82,47655.40,453410.82,,,
0.912483333,9.83E-03,-453742.327,-24350.4098,-23339.8305,9.83,47690.24,453742.33,,,
0.91315,9.84E-03,-454073.834,-24368.1893,-23356.8937,9.84,47725.08,454073.83,,,
0.913816667,9.85E-03,-454405.342,-24385.9689,-23373.957,9.85,47759.93,454405.34,,,
0.914483333,9.86E-03,-454736.849,-24403.7484,-23391.0203,9.86,47794.77,454736.85,,,
0.91515,9.86E-03,-455068.356,-24421.5279,-23408.0836,9.86,47829.61,455068.36,,,
0.915816667,9.87E-03,-455399.864,-24439.3074,-23425.1469,9.87,47864.45,455399.86,,,
0.916483333,9.88E-03,-455731.371,-24457.0869,-23442.2102,9.88,47899.30,455731.37,,,
0.91715,9.89E-03,-456062.878,-24474.8664,-23459.2736,9.89,47934.14,456062.88,,,
0.917816667,9.90E-03,-456394.386,-24492.6459,-23476.3369,9.90,47968.98,456394.39,,,
0.918483333,9.90E-03,-456725.893,-24510.4254,-23493.4002,9.90,48003.83,456725.89,,,
0.91915,9.91E-03,-457057.4,-24528.2049,-23510.4635,9.91,48038.67,457057.40,,,
0.919816667,9.92E-03,-457388.907,-24545.9844,-23527.5268,9.92,48073.51,457388.91,,,
0.920483333,9.93E-03,-457720.415,-24563.7639,-23544.5902,9.93,48108.35,457720.42,,,
0.92115,9.94E-03,-458051.922,-24581.5434,-23561.6535,9.94,48143.20,458051.92,,,
0.921816667,9.95E-03,-458383.429,-24599.3229,-23578.7168,9.95,48178.04,458383.43,,,
0.922483333,9.95E-03,-458714.937,-24617.1024,-23595.7802,9.95,48212.88,458714.94,,,
0.92315,9.96E-03,-459046.444,-24634.8819,-23612.8435,9.96,48247.73,459046.44,,,
0.923816667,9.97E-03,-459377.951,-24652.6613,-23629.9069,9.97,48282.57,459377.95,,,
0.924483333,9.98E-03,-459709.459,-24670.4408,-23646.9702,9.98,48317.41,459709.46,,,
0.92515,9.99E-03,-460040.966,-24688.2203,-23664.0336,9.99,48352.25,460040.97,,,
0.925816667,9.99E-03,-460372.473,-24705.9997,-23681.097,9.99,48387.10,460372.47,,,
0.926483333,1.00E-02,-460703.98,-24723.7792,-23698.1603,10.00,48421.94,460703.98,,48415.05031,460638.4342
0.92715,1.00E-02,-461035.488,-24741.5586,-23715.2237,10.01,48456.78,461035.49,,,
0.927816667,1.00E-02,-461366.995,-24759.3381,-23732.2871,10.02,48491.63,461367.00,,,
0.928483333,1.00E-02,-461698.502,-24777.1175,-23749.3504,10.03,48526.47,461698.50,,,
0.92915,1.00E-02,-462030.01,-24794.897,-23766.4138,10.03,48561.31,462030.01,,,
0.929816667,1.00E-02,-462361.517,-24812.6764,-23783.4772,10.04,48596.15,462361.52,,,
0.930483333,1.01E-02,-462693.024,-24830.4558,-23800.5406,10.05,48631.00,462693.02,,,
0.93115,1.01E-02,-463024.532,-24848.2353,-23817.604,10.06,48665.84,463024.53,,,
