TIME, UY_3
0.537825, 8.725889263E-02
0.538825, 8.727012992E-02
0.539825, 8.728136419E-02
0.540825, 8.729259545E-02
0.541825, 8.730382374E-02
0.542825, 8.731504908E-02
0.543825, 8.73262715E-02
0.544825, 8.733749103E-02
0.545825, 8.73487077E-02
0.546825, 8.735992153E-02
0.547825, 8.737113255E-02
0.548825, 8.738234079E-02
0.549825, 8.739354628E-02
0.550825, 8.740474903E-02
0.551825, 8.741594908E-02
0.552825, 8.742714646E-02
0.553825, 8.743834119E-02
0.554825, 8.744953329E-02
0.555825, 8.74607228E-02
0.556825, 8.747190973E-02
0.557825, 8.748309412E-02
0.558825, 8.749427598E-02
0.559825, 8.750545535E-02
0.560825, 8.751663225E-02
0.561825, 8.75278067E-02
0.562825, 8.753897873E-02
0.563825, 8.755014836E-02
0.564825, 8.756131563E-02
0.565825, 8.757248054E-02
0.566825, 8.758364313E-02
0.567825, 8.759480342E-02
0.568825, 8.760596144E-02
0.569825, 8.761711721E-02
0.570825, 8.762827074E-02
0.571825, 8.763942208E-02
0.572825, 8.765057123E-02
0.573825, 8.766171823E-02
0.574825, 8.767286309E-02
0.575825, 8.768400584E-02
0.576825, 8.76951465E-02
0.577825, 8.77062851E-02
0.578825, 8.771742166E-02
0.579825, 8.772855619E-02
0.580825, 8.773968873E-02
0.581825, 8.775081929E-02
0.582825, 8.77619479E-02
0.583825, 8.777307458E-02
0.584825, 8.778419935E-02
0.585825, 8.779532223E-02
0.586825, 8.780644325E-02
0.587825, 8.781756242E-02
0.588825, 8.782867977E-02
0.589825, 8.783979532E-02
0.590825, 8.785090909E-02
0.591825, 8.78620211E-02
0.592825, 8.787313137E-02
0.593825, 8.788423993E-02
0.594825, 8.789534679E-02
0.595825, 8.790645197E-02
0.596825, 8.791755551E-02
0.597825, 8.79286574E-02
0.598825, 8.793975768E-02
0.599825, 8.795085637E-02
0.600825, 8.796195349E-02
0.601825, 8.797304905E-02
0.602825, 8.798414308E-02
0.603825, 8.799523559E-02
0.604825, 8.800632661E-02
0.605825, 8.801741616E-02
0.606825, 8.802850425E-02
0.607825, 8.80395909E-02
0.608825, 8.805067614E-02
0.609825, 8.806175998E-02
0.610825, 8.807284245E-02
0.611825, 8.808392355E-02
0.612825, 8.809500332E-02
0.613825, 8.810608176E-02
0.614825, 8.811715891E-02
0.615825, 8.812823477E-02
0.616825, 8.813930936E-02
0.617825, 8.815038271E-02
0.618825, 8.816145483E-02
0.619825, 8.817252573E-02
0.620825, 8.818359545E-02
0.621825, 8.819466399E-02
0.622825, 8.820573138E-02
0.623825, 8.821679763E-02
0.624825, 8.822786276E-02
0.625825, 8.823892679E-02
0.626825, 8.824998973E-02
0.627825, 8.826105161E-02
0.628825, 8.827211243E-02
0.629825, 8.828317222E-02
0.630825, 8.8294231E-02
0.631825, 8.830528878E-02
0.632825, 8.831634558E-02
0.633825, 8.832740142E-02
0.634825, 8.833845631E-02
0.635825, 8.834951027E-02
0.636825, 8.836056331E-02
0.637825, 8.837161546E-02
0.638825, 8.838266673E-02
0.639825, 8.839371714E-02
0.640825, 8.84047667E-02
0.641825, 8.841581543E-02
0.642825, 8.842686334E-02
0.643825, 8.843791046E-02
0.644825, 8.84489568E-02
0.645825, 8.846000237E-02
0.646825, 8.847104719E-02
0.647825, 8.848209128E-02
0.648825, 8.849313465E-02
0.649825, 8.850417732E-02
0.650825, 8.85152193E-02
0.651825, 8.852626061E-02
0.652825, 8.853730127E-02
0.653825, 8.854834129E-02
0.654825, 8.855938068E-02
0.655825, 8.857041946E-02
0.656825, 8.858145766E-02
0.657825, 8.859249527E-02
0.658825, 8.860353232E-02
0.659825, 8.861456882E-02
0.660825, 8.862560479E-02
0.661825, 8.863664024E-02
0.662825, 8.864767519E-02
0.663825, 8.865870964E-02
0.664825, 8.866974363E-02
0.665825, 8.868077716E-02
0.666825, 8.869181024E-02
0.667825, 8.870284289E-02
0.668825, 8.871387513E-02
0.669825, 8.872490696E-02
0.670825, 8.873593841E-02
0.671825, 8.874696948E-02
0.672825, 8.87580002E-02
0.673825, 8.876903058E-02
0.674825, 8.878006062E-02
0.675825, 8.879109035E-02
0.676825, 8.880211977E-02
0.677825, 8.881314891E-02
0.678825, 8.882417777E-02
0.679825, 8.883520638E-02
0.680825, 8.884623473E-02
0.681825, 8.885726286E-02
0.682825, 8.886829076E-02
0.683825, 8.887931846E-02
0.684825, 8.889034596E-02
0.685825, 8.890137329E-02
0.686825, 8.891240045E-02
0.687825, 8.892342746E-02
0.688825, 8.893445432E-02
0.689825, 8.894548107E-02
0.690825, 8.89565077E-02
0.691825, 8.896753423E-02
0.692825, 8.897856067E-02
0.693825, 8.898958704E-02
0.694825, 8.900061335E-02
0.695825, 8.901163961E-02
0.696825, 8.902266584E-02
0.697825, 8.903369204E-02
0.698825, 8.904471824E-02
0.699825, 8.905574443E-02
0.700825, 8.906677065E-02
0.701825, 8.907779689E-02
0.702825, 8.908882317E-02
0.703825, 8.909984951E-02
0.704825, 8.911087591E-02
0.705825, 8.912190238E-02
0.706825, 8.913292895E-02
0.707825, 8.914395562E-02
0.708825, 8.915498241E-02
0.709825, 8.916600932E-02
0.710825, 8.917703637E-02
0.711825, 8.918806357E-02
0.712825, 8.919909094E-02
0.713825, 8.921011848E-02
0.714825, 8.922114621E-02
0.715825, 8.923217413E-02
0.716825, 8.924320227E-02
0.717825, 8.925423062E-02
0.718825, 8.926525922E-02
0.719825, 8.927628805E-02
0.720825, 8.928731715E-02
0.721825, 8.929834651E-02
0.722825, 8.930937615E-02
0.723825, 8.932040609E-02
0.724825, 8.933143633E-02
0.725825, 8.934246688E-02
0.726825, 8.935349776E-02
0.727825, 8.936452898E-02
0.728825, 8.937556054E-02
0.729825, 8.938659247E-02
0.730825, 8.939762476E-02
0.731825, 8.940865744E-02
0.732825, 8.941969051E-02
0.733825, 8.943072399E-02
0.734825, 8.944175788E-02
0.735825, 8.945279219E-02
0.736825, 8.946382695E-02
0.737825, 8.947486215E-02
0.738825, 8.948589781E-02
0.739825, 8.949693394E-02
0.740825, 8.950797055E-02
0.741825, 8.951900765E-02
0.742825, 8.953004525E-02
0.743825, 8.954108337E-02
0.744825, 8.955212201E-02
0.745825, 8.956316118E-02
0.746825, 8.95742009E-02
0.747825, 8.958524117E-02
0.748825, 8.959628201E-02
0.749825, 8.960732342E-02
0.750825, 8.961836542E-02
0.751825, 8.962940801E-02
0.752825, 8.964045122E-02
0.753825, 8.965149503E-02
0.754825, 8.966253948E-02
0.755825, 8.967358456E-02
0.756825, 8.968463029E-02
0.757825, 8.969567668E-02
0.758825, 8.970672373E-02
0.759825, 8.971777146E-02
0.760825, 8.972881988E-02
0.761825, 8.9739869E-02
0.762825, 8.975091882E-02
0.763825, 8.976196937E-02
0.764825, 8.977302064E-02
0.765825, 8.978407264E-02
0.766825, 8.979512539E-02
0.767825, 8.98061789E-02
0.768825, 8.981723318E-02
0.769825, 8.982828823E-02
0.770825, 8.983934407E-02
0.771825, 8.98504007E-02
0.772825, 8.986145814E-02
0.773825, 8.98725164E-02
0.774825, 8.988357547E-02
0.775825, 8.989463538E-02
0.776825, 8.990569614E-02
0.777825, 8.991675774E-02
0.778825, 8.992782021E-02
0.779825, 8.993888355E-02
0.780825, 8.994994777E-02
0.781825, 8.996101288E-02
0.782825, 8.997207889E-02
0.783825, 8.99831458E-02
0.784825, 8.999421364E-02
0.785825, 9.00052824E-02
0.786825, 9.00163521E-02
0.787825, 9.002742274E-02
0.788825, 9.003849434E-02
0.789825, 9.00495669E-02
0.790825, 9.006064043E-02
0.791825, 9.007171494E-02
